SMILES,Integrated Gradients_auroc,Integrated Gradients_ap,Integrated Gradients_ap_baseline,Saliency_auroc,Saliency_ap,Saliency_ap_baseline,SHAP Sampling_auroc,SHAP Sampling_ap,SHAP Sampling_ap_baseline,Input x Gradient_auroc,Input x Gradient_ap,Input x Gradient_ap_baseline,GNN Explainer_auroc,GNN Explainer_ap,GNN Explainer_ap_baseline,PG Explainer_auroc,PG Explainer_ap,PG Explainer_ap_baseline
CCCCCC(C)NC(=O)N1CCOCC1C(=O)O,1.0,1.0,0.21052631578947367,0.5,0.21052631578947367,0.21052631578947367,1.0,1.0,0.21052631578947367,0.5,0.21052631578947367,0.21052631578947367,0.5,0.21052631578947367,0.21052631578947367,0.5,0.21052631578947367,0.21052631578947367
CC(C)CCNC(=O)C1=NN=C2N1CC3(CCN(CC3)C(=O)C4=CC=CO4)COC2,1.0,1.0,0.13333333333333333,0.5,0.13333333333333333,0.13333333333333333,1.0,1.0,0.13333333333333333,0.5,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0.13333333333333333,0.5,0.13333333333333333,0.13333333333333333
CC(C)NCC(C)CN1C=CC=NC1=O,1.0,1.0,0.5333333333333333,0.5,0.5333333333333333,0.5333333333333333,1.0,1.0,0.5333333333333333,0.5,0.5333333333333333,0.5333333333333333,0.5,0.5333333333333333,0.5333333333333333,0.5,0.5333333333333333,0.5333333333333333
CC1=CC=C(S1)C(C(C)C2=CC=CC=N2)Br,1.0,1.0,0.25,0.5,0.25,0.25,1.0,1.0,0.25,0.5,0.25,0.25,0.5,0.25,0.25,0.5,0.25,0.25
CC1=CC2=C(C=C1)OC(C2)CC(C)C(C)O,1.0,1.0,0.375,0.5,0.375,0.375,1.0,1.0,0.375,0.5,0.375,0.375,0.5,0.375,0.375,0.5,0.375,0.375
CC(C(=O)NC1=CC=C(C=C1)S(=O)(=O)N2CCCC2)N(C3=CC(=CC=C3)Cl)S(=O)(=O)C,1.0,1.0,0.12903225806451613,0.5,0.12903225806451613,0.12903225806451613,1.0,1.0,0.12903225806451613,0.5,0.12903225806451613,0.12903225806451613,0.5,0.12903225806451613,0.12903225806451613,0.5,0.12903225806451613,0.12903225806451613
CC(C)C(C)CC(C(C)C1CCC2C1(CCC3C2CC(=O)C4C3(CCC(C4)OC(=O)C)C)C)OC(=O)C,1.0,1.0,0.2702702702702703,0.5,0.2702702702702703,0.2702702702702703,1.0,1.0,0.2702702702702703,0.5,0.2702702702702703,0.2702702702702703,0.5,0.2702702702702703,0.2702702702702703,0.5,0.2702702702702703,0.2702702702702703
CC(C1=CC(=CC2=CC=CC=C21)Cl)C(C(=O)N)C3(CCN(CC3)C)C4=CC=C(C=C4)F,1.0,1.0,0.12903225806451613,0.5,0.12903225806451613,0.12903225806451613,1.0,1.0,0.12903225806451613,0.5,0.12903225806451613,0.12903225806451613,0.5,0.12903225806451613,0.12903225806451613,0.5,0.12903225806451613,0.12903225806451613
CCCCC(CC)CSCCCNC(=O)NC1=CC2=C(C=C1C3=C(C(=C4C=C5C(=CC4=NC(=O)NCCCSCC(CC)CCCC)N(C(C5(C)C)C)C(C)C)C3=O)O)C(C(N2C(C)C)C)(C)C,1.0,0.9999999999999998,0.20588235294117646,0.5,0.20588235294117646,0.20588235294117646,0.9642857142857143,0.9432773109243698,0.20588235294117646,0.5,0.20588235294117646,0.20588235294117646,0.5,0.20588235294117646,0.20588235294117646,0.5,0.20588235294117646,0.20588235294117646
CCC1=CC(=CC(=C1)[Si](C2=CC=CC=C2)C3=CC(=CC(=C3)C(C)(C)C)C(C)(C)C)CC.CC1[C-]=C(C(=C1C)C)C.Cl.Cl.Cl.[Ti],1.0,1.0,0.09090909090909091,0.5,0.09090909090909091,0.09090909090909091,1.0,1.0,0.09090909090909091,0.5,0.09090909090909091,0.09090909090909091,0.5,0.09090909090909091,0.09090909090909091,0.5,0.09090909090909091,0.09090909090909091
CC(C(=O)NC1=CC=CC=C1Cl)OC2=CC=CC=C2[N+](=O)[O-],1.0,1.0,0.18181818181818182,0.5,0.18181818181818182,0.18181818181818182,1.0,1.0,0.18181818181818182,0.5,0.18181818181818182,0.18181818181818182,0.5,0.18181818181818182,0.18181818181818182,0.5,0.18181818181818182,0.18181818181818182
CC1CCN(C2=C1C(=CC(=C2)F)F)CC3=CC=CC=C3,1.0,1.0,0.2,0.5,0.2,0.2,1.0,1.0,0.2,0.5,0.2,0.2,0.5,0.2,0.2,0.5,0.2,0.2
CC1=NN(C=C1CNC(C)C2=C(C=C(C=C2)F)Cl)C,1.0,1.0,0.21052631578947367,0.5,0.21052631578947367,0.21052631578947367,1.0,1.0,0.21052631578947367,0.5,0.21052631578947367,0.21052631578947367,0.5,0.21052631578947367,0.21052631578947367,0.5,0.21052631578947367,0.21052631578947367
